Id_bien;Code_Commune;Type_Local;Surface_Bati;Nombre_Piece_Princ
9117;3209;Appartement;64;3
9118;3209;Appartement;26;1
9119;3209;Appartement;50;3
9120;3209;Appartement;65;3
9121;3209;Appartement;48;2
9122;3210;Appartement;30;2
9123;3210;Appartement;52;3
9124;3210;Appartement;45;2
9125;3210;Appartement;41;2
9126;3210;Appartement;30;2
9127;3212;Appartement;40;2
9128;3212;Appartement;52;3
9129;3212;Appartement;48;2
9130;3212;Appartement;20;1
9131;3211;Appartement;64;3
9132;3211;Appartement;105;5
9133;3211;Appartement;36;1
9134;3211;Appartement;25;2
9135;2229;Appartement;60;3
9136;2229;Appartement;102;3
9137;2352;Maison;89;4
9138;2369;Appartement;57;3
9139;2314;Appartement;81;3
9140;2276;Maison;108;6
9141;2345;Appartement;37;2
9142;2372;Appartement;75;4
9143;2262;Appartement;50;3
9144;2262;Appartement;114;5
9145;2275;Appartement;64;3
9146;2267;Maison;74;4
9147;2356;Appartement;26;1
9148;2356;Appartement;126;5
9149;2342;Appartement;65;3
9150;2342;Appartement;89;3
9151;2342;Appartement;60;2
9152;2259;Maison;113;7
9153;2284;Appartement;36;1
9154;2285;Maison;98;5
9155;2296;Maison;100;5
9156;2325;Appartement;41;1
9157;2255;Maison;116;5
9158;2282;Appartement;90;3
9159;2326;Appartement;40;4
9160;2257;Appartement;45;2
9161;2409;Appartement;68;3
9162;2437;Appartement;65;3
9163;2496;Appartement;34;1
9164;2414;Appartement;41;2
9165;2426;Appartement;88;4
9166;2424;Appartement;55;3
9167;2452;Maison;102;6
9168;2411;Appartement;101;5
9169;2450;Appartement;58;3
9170;2450;Appartement;71;3
9171;2450;Appartement;60;3
9172;2500;Appartement;59;2
9173;2425;Maison;65;4
9174;2413;Appartement;80;4
9175;2407;Appartement;112;6
9176;2407;Appartement;26;1
9177;2536;Appartement;67;4
9178;2536;Appartement;67;4
9179;2539;Maison;97;5
9180;2549;Appartement;25;2
9181;2547;Maison;48;3
9182;2574;Appartement;46;2
9183;2634;Appartement;24;1
9184;2634;Maison;24;1
9185;2634;Appartement;34;1
9186;2643;Appartement;25;1
9187;2647;Appartement;58;3
9188;2622;Appartement;92;5
9189;2632;Appartement;25;2
9190;2640;Appartement;26;2
9191;2580;Appartement;33;1
9192;2623;Appartement;68;3
9193;2626;Appartement;61;3
9194;2691;Appartement;29;2
9195;2728;Appartement;112;4
9196;2711;Appartement;57;3
9197;2711;Appartement;58;3
9198;2730;Appartement;55;2
9199;2720;Maison;69;3
9200;2731;Maison;48;2
9201;2715;Appartement;25;2
9202;2735;Appartement;113;5
9203;2762;Appartement;33;1
9204;2753;Appartement;44;2
9205;2777;Appartement;47;2
9206;2775;Appartement;32;2
9207;2788;Appartement;74;3
9208;2757;Appartement;101;3
9209;2873;Appartement;83;4
9210;2871;Appartement;26;1
9211;2856;Appartement;70;3
9212;2818;Appartement;67;3
9213;2843;Maison;116;6
9214;2876;Appartement;50;5
9215;2853;Appartement;73;4
9216;2853;Appartement;108;5
9217;2869;Appartement;46;2
9218;2869;Appartement;55;3
9219;2844;Maison;76;4
9220;2894;Appartement;52;3
9221;2842;Appartement;69;4
9222;2879;Appartement;50;3
9223;2931;Appartement;29;1
9224;2834;Appartement;65;3
9225;2824;Appartement;47;2
9226;2933;Appartement;60;2
9227;2825;Appartement;57;3
9228;2948;Appartement;55;3
9229;2955;Appartement;90;4
9230;2965;Appartement;104;5
9231;2970;Maison;56;3
9232;2950;Appartement;31;2
9233;2945;Maison;149;4
9234;2945;Appartement;57;4
9235;2947;Appartement;51;2
9236;2947;Appartement;38;2
9237;2949;Appartement;18;1
9238;2967;Appartement;35;3
9239;2967;Appartement;82;4
9240;2967;Appartement;31;2
9241;2977;Appartement;61;3
9242;2968;Appartement;35;2
9243;2941;Appartement;18;1
9244;2941;Appartement;42;2
9245;2942;Appartement;54;3
9246;2942;Appartement;40;2
9247;2942;Appartement;79;4
9248;2963;Appartement;86;1
9249;2989;Appartement;30;2
9250;2992;Appartement;60;3
9251;2992;Appartement;24;1
9252;2980;Appartement;21;2
9253;3016;Appartement;55;3
9254;3016;Appartement;76;4
9255;3016;Appartement;69;4
9256;3010;Appartement;66;3
9257;3010;Maison;134;5
9258;3010;Appartement;72;3
9259;2987;Appartement;50;3
9260;2978;Appartement;42;2
9261;3017;Appartement;55;2
9262;2990;Appartement;48;3
9263;2990;Appartement;45;2
9264;3018;Appartement;50;2
9265;3023;Appartement;102;3
9266;3023;Appartement;57;2
9267;3033;Appartement;48;2
9268;3036;Appartement;73;3
9269;3030;Appartement;86;4
9270;3030;Appartement;62;3
9271;3030;Appartement;20;1
9272;3030;Appartement;58;2
9273;3024;Appartement;78;4
9274;3035;Appartement;63;3
9275;3042;Appartement;36;3
9276;3048;Appartement;72;3
9277;3034;Appartement;51;2
9278;3144;Maison;72;5
9279;3078;Appartement;18;1
9280;3078;Appartement;40;1
9281;3134;Appartement;88;5
9282;3154;Appartement;84;4
9283;3133;Appartement;36;2
9284;3141;Appartement;34;2
9285;3149;Appartement;30;1
9286;3149;Appartement;42;2
9287;3149;Maison;77;4
9288;3126;Appartement;97;5
9289;3120;Appartement;44;2
9290;3164;Appartement;64;3
9291;3165;Appartement;19;1
9292;3186;Appartement;50;2
9293;3187;Appartement;36;2
9294;91;Appartement;26;1
9295;98;Appartement;25;1
9296;313;Appartement;61;3
9297;367;Appartement;59;3
9298;372;Appartement;75;3
9299;368;Appartement;46;1
9300;370;Appartement;24;2
9301;393;Maison;42;3
9302;451;Appartement;24;2
9303;449;Appartement;67;3
9304;563;Appartement;44;2
9305;554;Appartement;101;3
9306;564;Appartement;72;3
9307;567;Appartement;37;2
9308;638;Appartement;97;3
9309;1032;Appartement;33;1
9310;1048;Appartement;63;3
9311;1164;Appartement;40;1
9312;1248;Appartement;70;3
9313;1345;Appartement;44;3
9314;1388;Appartement;35;2
9315;1471;Appartement;62;3
9316;1449;Appartement;177;4
9317;1546;Appartement;65;4
9318;1582;Appartement;56;3
9319;1698;Appartement;18;1
9320;1800;Appartement;41;2
9321;2065;Appartement;80;4
9322;3204;Appartement;15;1
9323;2453;Appartement;67;3
9324;2473;Appartement;50;2
9325;2473;Appartement;57;3
9326;2476;Appartement;88;4
9327;2536;Maison;81;4
9328;2550;Appartement;42;2
9329;2597;Appartement;55;3
9330;2717;Appartement;52;3
9331;2744;Maison;102;5
9332;2885;Appartement;57;3
9333;3017;Appartement;26;1
9334;3050;Appartement;58;3
9335;3115;Maison;112;6
9336;3104;Appartement;61;3
9337;3134;Appartement;40;1
9338;3156;Appartement;79;4
9339;885;Appartement;70;3
9340;9;Appartement;87;4
9341;20;Maison;110;5
9342;6;Appartement;56;3
9343;55;Appartement;40;2
9344;65;Appartement;58;2
9345;83;Appartement;20;1
9346;91;Appartement;24;1
9347;204;Appartement;66;3
9348;151;Appartement;75;3
9349;201;Maison;60;3
9350;201;Appartement;34;2
9351;149;Appartement;31;1
9352;143;Appartement;43;2
9353;143;Appartement;42;3
9354;143;Appartement;78;3
9355;143;Appartement;46;2
9356;142;Appartement;69;2
9357;253;Appartement;76;3
9358;250;Appartement;52;2
9359;250;Appartement;54;2
9360;232;Appartement;147;1
9361;285;Appartement;84;4
9362;301;Maison;26;3
9363;329;Appartement;70;4
9364;331;Appartement;32;2
9365;331;Appartement;64;3
9366;331;Appartement;42;2
9367;313;Appartement;28;1
9368;318;Appartement;70;3
9369;318;Appartement;28;3
9370;318;Appartement;60;3
9371;318;Appartement;50;3
9372;314;Appartement;78;4
9373;314;Appartement;58;2
9374;322;Appartement;58;3
9375;327;Appartement;70;3
9376;327;Appartement;51;2
9377;327;Appartement;43;2
9378;325;Appartement;66;3
9379;325;Appartement;68;3
9380;345;Appartement;40;2
9381;343;Appartement;32;2
9382;342;Maison;100;3
9383;316;Appartement;36;3
9384;374;Appartement;33;2
9385;363;Appartement;27;1
9386;395;Appartement;47;2
9387;390;Maison;65;2
9388;390;Appartement;50;2
9389;408;Appartement;69;4
9390;415;Appartement;60;3
9391;427;Appartement;50;1
9392;448;Appartement;36;2
9393;480;Appartement;31;2
9394;513;Appartement;79;3
9395;601;Appartement;51;2
9396;610;Appartement;105;4
9397;615;Appartement;50;2
9398;666;Appartement;26;1
9399;730;Appartement;33;2
9400;837;Appartement;65;3
9401;783;Appartement;46;2
9402;783;Appartement;20;1
9403;783;Appartement;43;2
9404;783;Appartement;30;2
9405;784;Appartement;33;1
9406;814;Appartement;72;4
9407;786;Maison;72;4
9408;801;Appartement;44;2
9409;801;Appartement;45;2
9410;801;Maison;95;6
9411;826;Appartement;27;1
9412;800;Appartement;53;2
9413;800;Appartement;21;1
9414;802;Appartement;47;2
9415;904;Appartement;20;1
9416;924;Maison;67;4
9417;907;Appartement;38;2
9418;889;Appartement;55;3
9419;901;Appartement;40;1
9420;965;Appartement;45;2
9421;967;Appartement;60;3
9422;1034;Appartement;71;3
9423;1034;Appartement;65;3
9424;1035;Maison;105;5
9425;1040;Appartement;19;1
9426;1103;Appartement;74;3
9427;1054;Appartement;24;1
9428;1054;Appartement;91;4
9429;1054;Appartement;116;5
9430;1055;Appartement;56;2
9431;1054;Appartement;43;3
9432;1123;Appartement;63;5
9433;1142;Appartement;27;1
9434;1145;Appartement;18;1
9435;1157;Appartement;73;4
9436;1165;Appartement;33;1
9437;1214;Appartement;77;3
9438;1205;Appartement;72;3
9439;1208;Appartement;89;3
9440;1245;Appartement;62;3
9441;1277;Appartement;160;4
9442;1280;Appartement;43;2
9443;1277;Appartement;41;2
9444;1300;Appartement;71;4
9445;1325;Appartement;24;1
9446;1325;Appartement;24;1
9447;1317;Appartement;21;1
9448;1356;Appartement;142;5
9449;1355;Appartement;48;2
9450;1355;Appartement;76;4
9451;1367;Appartement;32;1
9452;1396;Appartement;70;2
9453;1419;Appartement;38;2
9454;1452;Appartement;53;3
9455;1467;Maison;33;2
9456;1482;Appartement;74;3
9457;1507;Appartement;38;2
9458;1507;Appartement;63;3
9459;1519;Appartement;45;2
9460;1512;Appartement;16;1
9461;1512;Appartement;89;4
9462;1622;Maison;73;3
9463;1625;Appartement;120;5
9464;1625;Appartement;48;2
9465;1650;Appartement;80;4
9466;1718;Appartement;88;3
9467;1699;Appartement;64;4
9468;1805;Appartement;90;4
9469;1957;Maison;96;4
9470;1986;Appartement;51;2
9471;2021;Appartement;60;2
9472;1955;Appartement;64;3
9473;2007;Appartement;62;3
9474;1914;Appartement;58;2
9475;1909;Appartement;82;3
9476;1910;Appartement;53;3
9477;1910;Appartement;118;6
9478;2038;Appartement;62;4
9479;2131;Appartement;60;4
9480;3196;Appartement;32;1
9481;3196;Appartement;8;1
9482;3214;Appartement;46;2
9483;3214;Appartement;33;3
9484;3195;Appartement;35;3
9485;3213;Appartement;40;1
9486;3200;Appartement;92;3
9487;3198;Appartement;40;1
9488;3197;Appartement;34;3
9489;3197;Appartement;17;1
9490;3202;Appartement;69;4
9491;3201;Appartement;142;5
9492;3201;Appartement;25;1
9493;3203;Appartement;26;2
9494;3203;Appartement;32;2
9495;3203;Appartement;53;3
9496;3206;Appartement;69;3
9497;3206;Appartement;30;2
9498;3207;Appartement;11;1
9499;3208;Appartement;109;4
9500;3208;Appartement;50;3
9501;3209;Appartement;77;4
9502;3209;Appartement;214;6
9503;3209;Appartement;24;2
9504;3209;Appartement;63;3
9505;3210;Appartement;30;2
9506;3210;Appartement;43;3
9507;3212;Appartement;10;1
9508;3212;Appartement;92;1
9509;3212;Appartement;66;2
9510;3211;Appartement;20;1
9511;3211;Appartement;20;1
9512;3211;Appartement;55;3
9513;3211;Appartement;22;2
9514;2234;Maison;45;2
9515;2290;Appartement;59;3
9516;2290;Appartement;43;1
9517;2290;Appartement;57;3
9518;2369;Appartement;70;4
9519;2345;Appartement;66;3
9520;2288;Appartement;47;2
9521;2263;Appartement;63;3
9522;2363;Appartement;37;2
9523;2363;Appartement;83;4
9524;2365;Appartement;79;4
9525;2342;Maison;129;4
9526;2353;Appartement;31;1
9527;2272;Appartement;28;1
9528;2281;Appartement;60;3
9529;2286;Maison;84;4
9530;2344;Appartement;135;7
9531;2344;Maison;119;6
9532;2344;Appartement;93;5
9533;2375;Appartement;62;4
9534;2409;Appartement;24;1
9535;2506;Maison;78;4
9536;2414;Appartement;48;2
9537;2417;Appartement;78;3
9538;2408;Appartement;55;3
9539;2562;Appartement;74;3
9540;2566;Appartement;76;4
9541;2634;Appartement;18;2
9542;2642;Appartement;65;3
9543;2599;Appartement;34;2
9544;2623;Appartement;80;4
9545;2626;Appartement;50;2
9546;2636;Appartement;70;3
9547;2630;Appartement;67;4
9548;2663;Appartement;65;3
9549;2724;Maison;92;4
9550;2717;Appartement;20;1
9551;2731;Appartement;30;1
9552;2721;Appartement;30;2
9553;2745;Appartement;15;1
9554;2787;Appartement;91;7
9555;2760;Appartement;72;3
9556;2820;Appartement;14;1
9557;2928;Maison;89;4
9558;2922;Appartement;15;1
9559;2850;Appartement;35;2
9560;2902;Maison;72;3
9561;2852;Appartement;38;2
9562;2893;Appartement;35;1
9563;2832;Appartement;40;2
9564;2869;Appartement;52;2
9565;2880;Appartement;45;2
9566;2839;Appartement;32;2
9567;2839;Appartement;67;4
9568;2834;Appartement;35;2
9569;2859;Maison;116;5
9570;2855;Appartement;44;2
9571;2855;Appartement;59;3
9572;2825;Appartement;83;4
9573;2948;Appartement;44;2
9574;2955;Appartement;62;3
9575;2955;Appartement;76;3
9576;2965;Appartement;64;3
9577;2975;Appartement;65;4
9578;2975;Appartement;71;3
9579;2945;Appartement;45;3
9580;2947;Appartement;40;2
9581;2977;Appartement;54;2
9582;2968;Appartement;75;4
9583;2943;Appartement;51;2
9584;2943;Appartement;46;2
9585;2943;Appartement;44;2
9586;2972;Appartement;76;3
9587;3005;Appartement;39;2
9588;3010;Appartement;62;3
9589;2984;Appartement;75;3
9590;2979;Appartement;54;3
9591;3017;Maison;90;4
9592;2993;Appartement;40;2
9593;3038;Appartement;89;4
9594;3064;Appartement;66;2
9595;3028;Maison;86;4
9596;3028;Appartement;20;1
9597;3028;Appartement;32;2
9598;3050;Appartement;58;3
9599;3024;Appartement;45;2
9600;3037;Appartement;49;2
9601;3053;Appartement;69;4
9602;3021;Appartement;31;1
9603;3048;Appartement;28;1
9604;3061;Appartement;53;3
9605;3155;Appartement;60;3
9606;3144;Appartement;50;2
9607;3078;Appartement;38;2
9608;3109;Appartement;24;1
9609;3140;Appartement;25;2
9610;3134;Appartement;81;5
9611;3134;Appartement;61;3
9612;3136;Appartement;60;3
9613;3154;Maison;72;4
9614;3154;Appartement;90;5
9615;3073;Appartement;78;4
9616;3150;Appartement;70;4
9617;3111;Appartement;60;3
9618;3168;Appartement;42;2
9619;10;Appartement;55;2
9620;11;Maison;143;6
9621;20;Appartement;89;4
9622;62;Appartement;75;2
9623;62;Maison;81;4
9624;116;Appartement;70;3
9625;122;Appartement;65;3
9626;151;Appartement;68;3
9627;226;Appartement;31;1
9628;210;Appartement;45;2
9629;209;Appartement;85;3
9630;201;Appartement;45;2
9631;181;Appartement;57;3
9632;150;Appartement;18;1
9633;203;Appartement;30;1
9634;300;Maison;55;4
9635;301;Appartement;25;2
9636;301;Appartement;27;2
9637;329;Appartement;30;2
9638;338;Appartement;85;4
9639;315;Appartement;25;1
9640;314;Appartement;68;4
9641;324;Appartement;17;1
9642;324;Appartement;72;3
9643;322;Appartement;80;2
9644;327;Appartement;14;1
9645;325;Appartement;76;3
9646;325;Appartement;66;3
9647;343;Appartement;58;3
9648;316;Appartement;39;2
9649;369;Appartement;41;2
9650;397;Appartement;56;2
9651;425;Appartement;51;2
9652;448;Appartement;39;2
9653;472;Appartement;79;3
9654;480;Appartement;34;2
9655;517;Appartement;21;1
9656;519;Appartement;53;3
9657;512;Appartement;59;3
9658;513;Appartement;54;3
9659;551;Appartement;46;2
9660;568;Appartement;41;2
9661;595;Appartement;42;2
9662;618;Appartement;52;2
9663;616;Appartement;16;2
9664;663;Appartement;22;1
9665;732;Appartement;29;1
9666;730;Appartement;60;3
9667;817;Maison;64;3
9668;818;Appartement;74;3
9669;783;Appartement;39;2
9670;798;Appartement;82;4
9671;798;Appartement;47;2
9672;798;Appartement;38;2
9673;801;Appartement;33;2
9674;846;Maison;78;4
9675;945;Maison;85;3
9676;891;Maison;102;5
9677;890;Appartement;43;3
9678;921;Appartement;115;6
9679;887;Appartement;35;2
9680;901;Appartement;53;2
9681;902;Maison;46;3
9682;977;Appartement;52;3
9683;967;Appartement;23;1
9684;965;Appartement;73;3
9685;1061;Appartement;65;3
9686;1061;Appartement;38;1
9687;1098;Appartement;14;1
9688;1056;Appartement;64;3
9689;1099;Appartement;40;2
9690;1099;Maison;93;5
9691;1069;Appartement;35;2
9692;1135;Appartement;47;2
9693;1187;Maison;64;3
9694;1157;Appartement;98;4
9695;1157;Appartement;55;2
9696;1164;Appartement;46;2
9697;1163;Appartement;48;2
9698;1234;Appartement;67;3
9699;1223;Appartement;104;4
9700;1204;Appartement;74;2
9701;1262;Appartement;95;5
9702;1277;Appartement;36;1
9703;1281;Appartement;67;3
9704;1300;Appartement;58;2
9705;1318;Appartement;49;3
9706;1325;Appartement;45;2
9707;1356;Appartement;90;4
9708;1355;Appartement;83;3
9709;1396;Appartement;17;1
9710;1396;Appartement;17;1
9711;1433;Appartement;36;1
9712;1432;Maison;88;4
9713;1449;Appartement;72;4
9714;1488;Appartement;28;1
9715;1507;Maison;39;2
9716;1511;Appartement;55;2
9717;1522;Appartement;27;1
9718;1512;Appartement;46;2
9719;1546;Appartement;65;4
9720;1627;Appartement;39;2
9721;1650;Appartement;150;4
9722;1669;Appartement;92;4
9723;1701;Appartement;77;3
9724;1741;Appartement;39;2
9725;1756;Maison;95;4
9726;1813;Appartement;77;3
9727;1855;Appartement;64;3
9728;1957;Appartement;83;4
9729;1938;Appartement;67;3
9730;1906;Appartement;230;6
9731;1908;Appartement;65;3
9732;1909;Appartement;34;2
9733;1910;Appartement;26;2
9734;2031;Appartement;89;3
9735;2038;Appartement;35;1
9736;2156;Appartement;29;2
9737;2182;Appartement;92;3
9738;2176;Appartement;24;1
9739;2166;Appartement;15;1
9740;2167;Appartement;56;3
9741;3196;Appartement;51;2
9742;3214;Appartement;65;3
9743;3214;Appartement;17;1
9744;3214;Appartement;32;1
9745;3200;Appartement;29;2
9746;3200;Appartement;20;1
9747;3200;Appartement;30;1
9748;3200;Appartement;46;3
9749;3198;Appartement;37;2
9750;3198;Appartement;87;4
9751;3198;Appartement;15;1
9752;3199;Appartement;141;4
9753;3197;Appartement;42;2
9754;3202;Appartement;15;1
9755;3202;Appartement;56;2
9756;3202;Appartement;24;2
9757;3203;Appartement;42;2
9758;3203;Appartement;22;1
9759;3205;Appartement;50;3
9760;3205;Appartement;12;1
9761;3207;Appartement;12;1
9762;3207;Appartement;19;1
9763;3207;Appartement;44;2
9764;3207;Appartement;19;1
9765;3207;Appartement;30;2
9766;3208;Appartement;70;3
9767;3208;Appartement;100;4
9768;3208;Appartement;35;1
9769;3208;Appartement;175;6
9770;3209;Appartement;54;3
9771;3210;Appartement;15;1
9772;3212;Appartement;15;1
9773;3212;Appartement;65;2
9774;3212;Appartement;32;2
9775;3211;Appartement;27;1
9776;2211;Appartement;58;2
9777;2354;Appartement;65;3
9778;2288;Appartement;18;1
9779;2363;Appartement;62;3
9780;2342;Appartement;68;3
9781;2285;Appartement;34;1
9782;2285;Appartement;25;1
9783;2296;Appartement;62;3
9784;2292;Appartement;33;2
9785;2255;Appartement;28;1
9786;2272;Appartement;32;1
9787;2281;Maison;95;5
9788;2311;Appartement;80;4
9789;2368;Appartement;41;2
9790;2344;Appartement;51;2
9791;2409;Appartement;46;2
9792;2488;Maison;50;3
9793;2443;Appartement;50;3
9794;2457;Appartement;24;1
9795;2425;Appartement;22;2
9796;2412;Appartement;58;2
9797;2535;Appartement;22;2
9798;2535;Appartement;13;1
9799;2535;Appartement;19;1
9800;2550;Appartement;12;1
9801;2543;Appartement;35;2
9802;2566;Appartement;86;5
9803;2634;Appartement;30;2
9804;2601;Appartement;60;2
9805;2643;Appartement;45;2
9806;2637;Appartement;35;2
9807;2628;Appartement;45;2
9808;2630;Appartement;24;1
9809;2690;Appartement;54;1
9810;2677;Appartement;59;3
9811;2750;Maison;69;3
9812;2820;Maison;116;6
9813;2928;Appartement;45;2
9814;2856;Appartement;82;4
9815;2818;Appartement;62;3
9816;2818;Appartement;42;2
9817;2831;Appartement;31;1
9818;2891;Maison;142;6
9819;2870;Appartement;40;2
9820;2882;Maison;124;7
9821;2879;Appartement;60;4
9822;2848;Appartement;66;4
9823;2834;Maison;80;4
9824;2953;Appartement;26;1
9825;2977;Appartement;42;3
9826;2968;Appartement;54;3
9827;2968;Appartement;70;4
9828;2941;Appartement;45;3
9829;2973;Appartement;80;5
9830;2943;Maison;88;4
9831;2943;Appartement;11;1
9832;2981;Appartement;38;2
9833;2986;Appartement;37;2
9834;2980;Appartement;92;3
9835;3015;Appartement;40;3
9836;3016;Appartement;30;2
9837;3016;Appartement;60;3
9838;2982;Appartement;44;2
9839;2987;Appartement;59;3
9840;2987;Appartement;16;1
9841;2979;Appartement;57;3
9842;2979;Appartement;24;2
9843;3003;Appartement;31;1
9844;3007;Maison;101;5
9845;3052;Appartement;32;1
9846;3023;Maison;92;5
9847;3029;Appartement;55;3
9848;3029;Appartement;50;2
9849;3029;Appartement;67;3
9850;3025;Appartement;68;3
9851;3025;Appartement;20;1
9852;3050;Appartement;67;3
9853;3060;Appartement;48;3
9854;3037;Appartement;53;3
9855;3048;Appartement;26;1
9856;3061;Appartement;51;2
9857;3034;Appartement;70;3
9858;3155;Appartement;68;3
9859;3159;Appartement;44;1
9860;3135;Appartement;63;4
9861;3134;Appartement;72;4
9862;3134;Appartement;50;2
9863;3101;Maison;58;3
9864;3080;Appartement;25;1
9865;3067;Appartement;75;3
9866;3087;Appartement;63;3
9867;3141;Appartement;28;2
9868;3070;Maison;103;4
9869;3193;Appartement;19;1
9870;4;Appartement;62;3
9871;55;Appartement;53;2
9872;62;Appartement;36;3
